title,date
"이수연 브랜드엑스코퍼레이션 대표, 자사주 2만502주 매수…지분율 2.4%",2021.11.3 15:17
"에치에프알, 44.9억원 규모 광선로 감시 솔루션 공급계약",2021.11.3 15:14
"에치에프알, 45억 규모 광선로 감시 솔루션 공급계약 체결[주목 e공시]",2021.11.3 15:03
"TYM, 3분기 영업이익 35억원…전년比 61.8%↓",2021.11.3 14:48
"에치에프알, 美 후지쯔와 45억 규모 공급계약 체결",2021.11.3 14:22
"TYM, 3분기 영업익 35억…전년비 61.8% ↓",2021.11.3 13:58
"씨앤투스성진, 50억원 규모 자기주식 취득 결정",2021.11.3 13:56
"레이크머티리얼즈, 3Q 영업익 60.6억원…전년比 335.7%↑",2021.11.3 13:56
"쿠콘, 통합인증·정보제공 위한 플랫폼 관련 특허권 취득",2021.11.3 13:56
"AJ네트웍스, 종속회사 AJ전시몰 200억원 규모 유상증자 결정",2021.11.3 13:48
"코오롱인더스트리, 3분기 영업이익 773억원…전년比 169.56%↑",2021.11.3 13:43
"씨앤투스성진, 50억 규모 자사주 취득 결정",2021.11.3 13:31
"씨앤투스성진, 50억 규모 자기주식 취득 결정[주목 e공시]",2021.11.3 13:30
"레이크머티리얼즈, 3분기 영업익 61억…전년비 335.7% ↑",2021.11.3 11:40
코오롱인더 3분기 영업이익 773억원…작년 동기 대비 169.6%↑(종합),2021.11.3 11:34
"코오롱인더, 3분기 영업익 773억…전년비 169.6% ↑",2021.11.3 11:20
"에스엠상선, 상장 철회신고서 제출[주목 e공시]",2021.11.3 11:19
"쎌바이오텍, 3분기 영업익 30억…전년비 216.4% ↑",2021.11.3 11:15
"쎌바이오텍, 3Q 영업익 29.9억원…전년比 216%↑",2021.11.3 11:14
"나이벡, 신규 펩타이드 관련 특허취득",2021.11.3 11:06
"GS, 오는 17일 기업설명회 개최",2021.11.3 10:52
"카카오게임즈, 3분기 영업이익 427억원…전년比 101.31%↑",2021.11.3 10:50
"하나마이크론, 유상증자 발행가액 1만8150원 결정[주목 e공시]",2021.11.3 10:50
"나이벡, 염증·대사성 질환 관련 펩타이드 관련 특허",2021.11.3 10:48
"비디아이, 신주인수권 행사가액 2531원→2452원 조정",2021.11.3 10:45
"하나마이크론, 유상증자 1차 발행가액 1만8150원 결정",2021.11.3 10:41
"코웰패션, 3Q 영업익 188억원…전년比 23.4%↑",2021.11.3 10:41
"휴비츠, 3Q 영업익 44억원…전년比 9.7% 증가",2021.11.3 10:40
"위메이드, 3분기 영업이익 174억원…전년比 흑자 전환",2021.11.3 10:21
"코웰패션, 3분기 영업익 187억…전년비 23.4% ↑",2021.11.3 10:21
"제이엘케이, 치매 의료영상 AI 소프트웨어 계약 체결[주목 e공시]",2021.11.3 10:18
"휴비츠, 3분기 영업익 44억…전년비 9.7% ↑",2021.11.3 10:08
"제이엘케이, 6.2억원 규모 치매 의료영상 AI SW 계약 체결",2021.11.3 9:35
"세틀뱅크, 3Q 영업익 43.3억원…전년比 31%↑",2021.11.3 9:35
"위메이드, 3Q 영업익 174억원…전년比 흑자전환",2021.11.3 9:35
"위메이드맥스, 3Q 영업손실 4.9억원…전년比 적자축소",2021.11.3 9:35
"카카오게임즈, 3Q 영업익 427억원…전년 동기比 101%↑",2021.11.3 9:35
"'오딘' 대박 카카오게임즈, 3분기 영업익 전년동기비 101.3%↑(종합)",2021.11.3 9:28
"세틀뱅크, 3분기 영업익 43억…전년비 31.2% ↑",2021.11.3 9:07
"카카오게임즈, 3분기 영업익 427억…전년비 101.3% ↑",2021.11.3 8:56
"위메이드, 3분기 영업익 174억…흑자전환",2021.11.3 8:37
[e공시 눈에 띄네] 코스닥-2일,2021.11.3 7:55
[e공시 눈에 띄네] 코스피-2일,2021.11.3 7:54
[재송]2일 장 마감 후 주요 종목 뉴스,2021.11.3 5:33
2일 장 마감 후 주요 종목 뉴스,2021.11.2 18:19
"현대비앤지스틸, 3분기 영업익 213억..전년比 84.8%↑",2021.11.2 18:13
"에코프로, 3Q 영업익 463.2억…전년比 112.6%↑",2021.11.2 17:58
"나스미디어, 3Q 영업익 81.4억…전년比 29.7%↑",2021.11.2 17:58
"나스미디어, 나스-알파 미래성장전략 투자조합에 90억원 현금 출자",2021.11.2 17:57
"에코프로비엠, 3Q 영업익 406.8억…전년比 130.4%↑",2021.11.2 17:56
에스엘바이오닉스 “주주총회결의효력정지가처분 신청 기각돼”,2021.11.2 17:38
"에코마이스터, 30억원 규모 제3자배정 유상증자",2021.11.2 17:38
하나투어 3분기 영업손실 265억원…적자 지속,2021.11.2 17:36
"상지카일룸, 650억원 규모 채무인수 결정",2021.11.2 17:34
"슈프리마, 비콘 신호 이용 도어 출입 관리 국내 특허 취득",2021.11.2 17:34
"버킷스튜디오, 300억원 규모 사모 전환사채 발행",2021.11.2 17:34
"하나투어, 3분기 영업익 -265억..전년比 당기순익 '흑자전환'",2021.11.2 17:27
"디알젬, 20억원 규모 자기주식 취득",2021.11.2 17:16
"쎄미시스코, 200억원 규모 에디슨모터스 지분 취득",2021.11.2 17:16
"한국금융지주, 3분기 영업익 4177억원…전년비 30.1% ↑",2021.11.2 17:15
"쎄미시스코, 에디슨모터스 주식 200억원 규모 추가 취득",2021.11.2 17:07
"쎄미시스코, 에디슨모터스 주식 200억 규모 추가 취득 결정",2021.11.2 16:54
한국투자증권 3분기 순이익 6천210억원…139.8%↑(종합),2021.11.2 16:47
"현대비앤지스틸, 3분기 영업익 213억원…전년비 84.8%↑",2021.11.2 16:43
"거래소 “지나인제약, 오는 5일부터 주권매매거래정지”",2021.11.2 16:42
"현대비앤지스틸, 3분기 영업익 213억…전년비 84.8% ↑",2021.11.2 16:41
"SK렌터카, 3분기 영업익 254억원…전년比 15.8%↑",2021.11.2 16:32
"바이오스마트, 중전기 제작 기업 인수",2021.11.2 16:32
"한국투자증권, 3분기 영업익 3595억…전년비 16.4% ↑",2021.11.2 16:25
"한국금융지주, 3분기 영업익 4177억…전년비 30.1% ↑",2021.11.2 16:21
"시큐브, 동적이동 추적 기반 수기서명 관련 美 특허",2021.11.2 16:17
"바디텍메드, 3분기 영업익 160억원…전년비 18.5%↓",2021.11.2 16:07
"카카오뱅크, 3분기 영업익 712억…전년비 58.5% ↑",2021.11.2 16:02
"카카오뱅크, 3분기 영업익 712억..전년比 58.5%↑",2021.11.2 16:01
"바디텍메드, 3분기 영업익 160억…전년비 18.5% ↓",2021.11.2 15:59
"바디텍메드, 3Q 영업익 160.1억…전년比 18.5%↓",2021.11.2 15:55
"카카오뱅크, 3분기 영업익 712억...전년比 58.5%↑",2021.11.2 15:52
"동아에스티, 3분기 영엽익 116억..전년比 73%↑",2021.11.2 15:41
"동아에스티, 3분기 영업익 116억...전년比 73.0%↑",2021.11.2 15:38
"동아에스티, 3분기 영업익 116억…전년비 73% ↑",2021.11.2 15:38
"SK렌터카, 3분기 영업익 254억...전년比 15.8%↑",2021.11.2 15:36
"SK렌터카, 3분기 영업익 254억..전년比 15.8%↑",2021.11.2 15:36
"SK렌터카, 3분기 영업익 254억…전년비 15.8% ↑",2021.11.2 15:33
삼성SDI 3분기 매출 3조4천398억·영업이익 3천735억원…역대 최대(종합2보),2021.11.2 15:08
"초록뱀미디어, 김영미 사외이사 신규 선임",2021.11.2 14:46
"디오, 3Q 영업익 100억…전년比 33.1%↑",2021.11.2 14:30
"디오, 3분기 영업익 100억…전년비 33.2% ↑",2021.11.2 14:24
"신성이엔지, 69억 규모 클린룸 설치 공사 수주",2021.11.2 14:11
"신성이엔지, 69억 규모 첨단기술화사업센터 클린룸 설치공사 수주",2021.11.2 14:03
"바른전자, 조대성 단독 대표이사 체제 전환 [주목 e공시]",2021.11.2 13:59
"대보마그네틱, 22억 규모 전자석 탈철기 공급계약",2021.11.2 13:59
"신성이엔지, 69억 규모 첨단기술사업화센터 클린룸 공사 수주",2021.11.2 13:50
"삼성SDI, 3분기 영업익 3735억..전년比 39.7%↑",2021.11.2 13:40
"삼성SDI, 3분기 영업익 3735억…전년비 39.7% ↑",2021.11.2 13:31
"삼성SDI 3분기 영업이익 3천735억원, 39.7%↑…역대 최대(종합)",2021.11.2 13:28
"삼성SDI, 3분기 영업익 3735억...전년比 39.7% 증가",2021.11.2 13:18
삼성SDI 3분기 영업이익 3천735억원…작년 동기 대비 39.7%↑,2021.11.2 12:45
"지더블유바이텍, 김석찬 사외이사 사임",2021.11.2 12:00
"셀트리온, 셀트리온헬스케어와 735억 규모 바이오시밀러 공급계약 [주목 e공시]",2021.11.2 11:28
"에프엔에스테크, 삼성디스플레이에 258억 OLED 제조용 기계 공급 [주목 e공시]",2021.11.2 11:20
"에프엔에스테크, 258억원 OLED 제조용 기계 공급",2021.11.2 11:02
"랩지노믹스, 3분기 영업익 295억...전년比 189%↑",2021.11.2 10:46
"에프엔에스테크, 삼성디스플레이와 258억 규모 공급계약 체결",2021.11.2 10:40
"랩지노믹스, 3Q 영업익 294.8억…전년比 189%↑",2021.11.2 10:40
"에프엔에스테크, 258억 규모 OLED 제조용 기계 공급 계약",2021.11.2 10:37
"랩지노믹스, 3분기 영업익 295억…전년비 189.2% ↑",2021.11.2 10:37
"한송네오텍, 디스플레이 패널 글라스용 라미네이터 관련 특허 취득",2021.11.2 10:26
"오션브릿지, 3Q 영업익 30억…전년比 255%↑",2021.11.2 10:20
"상상인인더스트리, 현대삼호중공업과 LPG탱크 계약",2021.11.2 10:19
"한송네오텍, 디스플레이 패널 라미네이터 국내 특허 취득",2021.11.2 10:13
"셀트리온, 735억 규모 바이오시밀러 공급계약 체결",2021.11.2 10:10
"우리금융지주, 자회사 우리금융캐피탈 2000억 유상증자 참여",2021.11.2 10:07
"우리금융, 자회사 우리금융캐피탈 2000억 유상증자 참여",2021.11.2 9:36
"셀트리온, 735억 규모 바이오시밀러 항체의약품 공급계약",2021.11.2 9:32
"오션브릿지, 3분기 영업익 30억…전년비 255% ↑",2021.11.2 9:30
"우리금융지주, 자회사 우리금융캐피탈 주식 2000억 규모 추가 취득 결정",2021.11.2 9:11
"셀트리온, 735억 규모 바이오시밀러 항체의약품 공급계약",2021.11.2 8:13
[e공시 눈에 띄네]코스닥-1일,2021.11.2 7:22
[e공시 눈에 띄네]코스피-1일,2021.11.2 7:12
"조이시티, 3분기 영업이익 40억…전년동기대비 26%↓",2021.11.1 18:10
"큐라클, 165억 규모 서울시 서초구 토지·건물 양수 결정",2021.11.1 18:06
"큐라클, 165억 규모 서초구 방배동 토지·건물 양수",2021.11.1 18:03
반도체난에 국내 완성차업계 10월 판매↓…내수 8개월째 역성장,2021.11.1 17:49
"위니아딤채, 3Q 영업익 104억…전년比 47% ↓",2021.11.1 17:40
"리파인, 100억원 규모 자사주 신탁계약 체결 결정",2021.11.1 17:40
"누리플랜 종속회사, 60억 규모 유상증자 결정",2021.11.1 17:32
"힘스, 10억원 규모 자사주 취득 결정",2021.11.1 17:31
"파트론, 3Q 영업익 264.4억원…전년比 19.4% ↑",2021.11.1 17:31
엔투텍 “공급계약 취소 관련 통보 받은 사실 없어”,2021.11.1 17:31
"삼천당제약 ""경구용 코로나19 백신, 임상 협의 진행중""",2021.11.1 17:31
"위니아딤채, 3분기 영업이익 104억…전년동기대비 47%↓",2021.11.1 16:58
"리파인, 100억 규모 자사주 취득 신탁계약 체결 결정",2021.11.1 16:56
"아세아제지, 유승환·이현탁 대표이사 체제로 변경",2021.11.1 16:52
"누리플랜, 종속회사 60억 규모 유상증자 결정",2021.11.1 16:51
"아세아, 고규환·이훈범 각자 대표이사 체제로 변경",2021.11.1 16:51
"아세아시멘트, 임경태·김웅종 대표이사 체제로 변경",2021.11.1 16:50
"한국타이어, 반도체 부족·물류대란에 3분기 영업익 19.5%↓(종합)",2021.11.1 16:41
"GV, 회생절차개시신청 취하서 접수",2021.11.1 16:40
"파트론, 3분기 영업이익 264억…전년동기대비 19%↑",2021.11.1 16:37
"GS건설, 2624억 규모 길동 주택재건축정비사업 공사 수주",2021.11.1 16:36
기아도 반도체난에 두달 연속 판매 감소…10월 판매량 19%↓,2021.11.1 16:34
"아세아제지, 유승환·이현탁 대표이사 체제로 변경",2021.11.1 16:34
"아세아, 고규환·이훈범 각자 대표이사 체제로 변경",2021.11.1 16:32
"아세아시멘트, 임경태·김웅종 대표이사 체제로 변경",2021.11.1 16:30
"HDC아이콘트롤스, 134억 규모 기계설비공사 수주",2021.11.1 16:28
"대우건설, 2692억 규모 서부내륙 고속도로 건설공사 수주",2021.11.1 16:27
"파트론, 3분기 영업익 264억…전년비 19.4% ↑",2021.11.1 16:27
"GS건설, 2624억원 규모 길동 신동아 재건축사업 수주",2021.11.1 16:25
"HDC아이콘트롤스, 134억 규모 기계설비공사 수주",2021.11.1 16:14
"세종텔레콤, 종속회사 350억 규모로 채무보증 결정",2021.11.1 16:11
"대우건설, 2692억 규모 서부내륙 고속도로 건설공사 수주",2021.11.1 16:09
"HDC아이콘트롤스, 133억 규모 아파트 신축공사 기계설비 공사 수주",2021.11.1 16:08
"환인제약, 3Q 영업익 73억…전년比 13%↓",2021.11.1 16:01
"뷰웍스, 3분기 영업익 96억…전년비 43.2% ↑",2021.11.1 15:57
"힘스, 13억 규모 자사주 처분 결정",2021.11.1 15:51
"현대차, 반도체난 지속에 10월 판매량↓…4개월째 감소",2021.11.1 15:48
"실리콘투, 50억원 규모 자사주 취득 신탁계약 체결 결정",2021.11.1 15:48
"쿠콘, 주당 0.25주 무상증자 결정",2021.11.1 15:46
"한국타이어앤테크놀로지, 3분기 영업익 1808억…전년비 19.5% ↓",2021.11.1 15:46
"쌍용차, 10월에 4천779대 판매…작년보다 53.1% 감소",2021.11.1 15:42
"실리콘투, 50억 규모 자사주 취득 신탁계약 체결",2021.11.1 15:37
"녹십자, 3Q 영업익 715억…전년比 41%↑",2021.11.1 15:36
"S-Oil, 이수화학과 7840억 규모 공급계약",2021.11.1 15:35
"SK텔레콤, 주당 2500원 현금 배당",2021.11.1 15:33
"SKC, 3Q 영업익 1458억…전년比 139%↑",2021.11.1 15:32
"SK텔레콤, 유영상 신규 대표 선임",2021.11.1 15:31
"엔케이물산, 트라이콘1호투자조합으로 최대주주 변경",2021.11.1 15:11
"쿠콘, 주당 0.25주 배정 무상증자 결정",2021.11.1 15:07
"카카오게임즈, 라이온하트스튜디오 지분 30% 취득",2021.11.1 15:05
"동국S&C ""이승일 대표이사 선임""",2021.11.1 15:02
"남광토건, 558억 규모 공사 수주",2021.11.1 14:54
"사람인HR, 3Q 영업익 108억…전년比 65%↑",2021.11.1 14:45
"빅텍, 3Q 영업익 23억…전년比 186%↑",2021.11.1 14:44
"인산가, 3Q 영업익 21억…전년比 20%↑",2021.11.1 14:43
"유바이오로직스, 장티푸스 접합백신 임상3상 시험종료",2021.11.1 14:38
"브이원텍, 57억원 규모 2차전지 검사시스템 공급 계약",2021.11.1 14:37
"카카오게임즈, 라이온하트스튜디오 지분 30% 4500억에 취득",2021.11.1 14:32
"브이원텍, LG전자와 57억 규모 공급 계약",2021.11.1 14:28
"동국S&C, 이승일 대표이사 신규 선임",2021.11.1 14:27
"녹십자웰빙, 3Q 영업익 35억…전년比145%↑",2021.11.1 14:15
"인터로조, 3Q 영업익 81억…전년比 123%↑",2021.11.1 14:11
"롯데정보통신, 3Q 영업익 142억원…전년비 33.2%↑",2021.11.1 14:06
"사람인에이치알, 3Q 영업익 108억…전년比 64.7% ↑",2021.11.1 13:58
"롯데정보통신, 3분기 영업익 142억…전년비 33.2% ↑",2021.11.1 13:57
"빅텍, 3Q 영업익 23억…전년比 186.4% 증가",2021.11.1 13:55
"환인제약, 3Q 영업익 73억원…전년比 13%↓",2021.11.1 13:52
"카카오게임즈, 2090억 규모 3자배정 유상증자 결정",2021.11.1 13:52
"사람인에이치알, 3분기 영업익 108억…전년비 64.8% ↑",2021.11.1 13:34
"카카오게임즈, 오딘 개발사 '라이온하트스튜디오' 품는다 [주목e공시]",2021.11.1 13:28
"GC녹십자, 3분기 영업이익 41% 증가한 715억원…역대 최대(종합)",2021.11.1 12:05
"카카오게임즈, '오딘' 개발사 라이온하트 최대주주 된다(종합)",2021.11.1 12:00
"한국가스공사, 5331억 규모 개별요금제 발전용 천연가스 공급계약",2021.11.1 11:39
"환인제약, 3분기 영업익 73억…전년비 12.9% ↓",2021.11.1 11:35
"한국가스공사, 5311억 규모 발전용 천연가스 공급계약 체결",2021.11.1 11:34
"카카오게임즈, 2091억 규모 제3자배정 유상증자 결정",2021.11.1 11:30
"녹십자, 3Q 영업익 715억원…전년比 41%↑",2021.11.1 11:28
"인산가, 3분기 영업익 21억…전년비 20% ↑",2021.11.1 11:21
"녹십자, 3분기 영업익 715억…전년비 41% ↑",2021.11.1 11:19
"카카오게임즈, 계열사 카카오게임즈유럽 주식 4500억 규모 추가 취득 결정",2021.11.1 11:16
"카카오게임즈 유럽법인, 라이온하트스튜디오 지분 30.37% 취득",2021.11.1 11:14
"S-Oil, 이수화학과 7840억 규모 매매계약서 체결",2021.11.1 11:04
"카카오게임즈, 4500억원 규모 유럽법인 지분 취득",2021.11.1 11:03
"녹십자엠에스, 3Q 영업손실 30억…전년比 적자전환",2021.11.1 10:39
"비즈니스온, 주당 1주 무상증자 결정",2021.11.1 10:37
"브이원텍, 57억 규모 롱셀 2차전지 검사시스템 공급계약",2021.11.1 10:37
"남양유업, 김승언 경영지배인 선임",2021.11.1 10:35
"녹십자웰빙, 3Q 영업이익 35억원…전년比 144.6% 증가",2021.11.1 10:32
"인터로조, 3Q 영업익 80.5억…전년比 122.8% ↑",2021.11.1 10:28
SKC 3분기 영업이익 1천458억원…2분기 연속 최대흑자 기록 경신(종합),2021.11.1 10:26
"SK텔레콤, 주당 2500원 현금배당 결정",2021.11.1 10:25
"녹십자웰빙, 3분기 영업익 35억…전년비 144.6% ↑",2021.11.1 10:12
"인터로조, 3분기 영업익 81억…전년비 122.9% ↑",2021.11.1 10:08
"SKC, 3Q 영업익 1458억원…전년比 139%↑",2021.11.1 10:02
"녹십자엠에스, 3분기 영업손 30억…적자전환",2021.11.1 9:58
"SK텔레콤, 유영상 대표이사로 변경",2021.11.1 9:57
"SKC, 3분기 영업익 1458억…전년비 139% ↑",2021.11.1 9:57
"남광토건, 558억 규모 경산대임 공공주택지구 조성공사 수주",2021.11.1 9:50
"SKC, 英 투자 자회사 지분386억원에 취득 결정",2021.11.1 9:44
"녹십자엠에스, 3Q 영업손실 29.9억…적자전환",2021.11.1 9:41
"남광토건, 558억 규모 경산대임 공공주택지구 조성공사 수주",2021.11.1 9:40
"SK네트웍스, 최신원 대표 사임",2021.11.1 9:38
"올릭스, B형간염 치료제 개발사업 국책과제로 선정",2021.11.1 9:24
"비즈니스온, 1대1 무상증자 결정",2021.11.1 9:23
"비즈니스온, 100% 무상증자 결정",2021.11.1 9:13
"SKC, 영국 자회사 지분 80% 취득 결정",2021.11.1 9:06
[e공시 눈에 띄네] 코스피-10월29일,2021.11.1 7:41
[e공시 눈에 띄네] 코스닥-10월29일,2021.11.1 7:23
[재송]29일 장 마감 후 주요 공시,2021.11.1 7:01
[코스닥 주간메모] 11월 1일(월) ~ 11월 3일(수),2021.11.1 0:58
[유가증권 주간메모] 11월 1일(월) ~ 11월 3일(수),2021.11.1 0:57
29일 장 마감 후 주요 공시,2021.10.29 20:54
"빛샘전자, LG유플러스와 광탭 단가 계약 체결",2021.10.29 18:39
"SBI핀테크솔루션즈, 3분기 영업이익 11억원…전년比 79.0%↓",2021.10.29 18:38
효성 주요 계열사 3분기도 최대 실적…연간 이익 2조원 전망(종합),2021.10.29 18:29
"삼양홀딩스, 엔씨켐 인수…""반도체용 소재산업 육성""(종합)",2021.10.29 18:12
아시아 시장 부진에 실적 타격…아모레 3분기 영업이익 15.3%↓(종합),2021.10.29 17:55
"아모레퍼시픽그룹, 3분기 영업이익 517억원…전년比 15.3% ↓",2021.10.29 17:09
SK바이오사이언스 3분기 영업익 1천4억원…175.3% 증가,2021.10.29 17:05
"호텔신라 3분기 영업이익 흑자전환…""국내여행 수요회복""(종합)",2021.10.29 17:01
"효성티앤씨, 3분기 영업익 4339억원…전년非 555.9% '쑥'",2021.10.29 16:52
"두산중공업 3분기 영업이익 2천431억원…""수주목표 달성 기대""(종합)",2021.10.29 16:49
"효성, 3분기 영업익 1758억원…전년比 274% ↑",2021.10.29 16:46
"호텔신라, 3분기 영업이익 209억원…흑자전환 성공",2021.10.29 16:41
"대한전선, 3분기 영업익 133억원 전망…전년比 258% ↑",2021.10.29 16:32
"DL, 3분기 매출액 6226억원 전망…전년比 59% ↑",2021.10.29 16:25
"한화에어로 3분기 영업이익 1천33억원, 9.6%↑…시장 전망 상회(종합)",2021.10.29 16:15
"두산밥캣, 북미 판매 증가 힘입어 3분기 영업익 16.5%↑(종합)",2021.10.29 16:07
"만도, 3분기 영업이익 531억…전년동기대비 19%↓",2021.10.29 15:59
"효성티앤씨, 계열회사 234억 규모 채무보증 결정",2021.10.29 15:56
"두산밥캣, 3분기 영업이익 1296억…전년동기대비 16.5%↑",2021.10.29 15:52
"금호전기, 20억 규모 금전대여 결정",2021.10.29 15:50
"현대두산인프라코어, DICC 둘러싼 소송전 6년만에 마무리",2021.10.29 15:46
"한화에어로스페이스, 3분기 영업이익 1033억…전년동기대비 9.6%↑",2021.10.29 15:41
"브랜드엑스코퍼레이션, 3분기 영업이익 55억…전년동기대비 78%↑",2021.10.29 15:38
"풍강, 1주당 100원 현금배당 결정",2021.10.29 15:34
"빛샘전자, 70억 규모 광탭 단가계약 체결",2021.10.29 15:32
"KG모빌리언스, 3분기 영업이익 123억원…전년년동기대비 2.7%↓",2021.10.29 15:31
"현대위아, 3분기 영업이익 312억…전년동기대비 136%↑",2021.10.29 15:22
"한솔테크닉스, 3분기 영업손실 28억…적자전환",2021.10.29 15:19
"도화엔지니어링, 1526억 규모 일본 하코네 태양광발전사업 관련 계약 해지",2021.10.29 15:15
"현대오토에버, 3분기 영업이익 247억…전년동기대비 10.8%↑",2021.10.29 15:04
"엔케이물산, 김재욱 신규 대표이사 선임",2021.10.29 14:59
"효성ITX, 1주당 150원 현금배당 결정",2021.10.29 14:55
"LS전선아시아, 3분기 영업이익 54억…전년동기대비 6.6%↑",2021.10.29 14:53
"키네마스터, 3분기 영업손실 4억…적자전환",2021.10.29 14:50
"휴먼엔, 김하수 대표이사 체제로 변경",2021.10.29 14:45
"타이거일렉, 이경섭 단독 대표이사 체제로 변경",2021.10.29 14:41
"대보마그네틱, 27억규모 전자석 탈철기 공급계약 체결",2021.10.29 14:40
"파워로직스, 3분기 영업이익 7억7300만원…전년동기대비 52%↓",2021.10.29 14:36
"SBI핀테크솔루션즈, 2분기 영업이익 11억원…전년동기대비 79%↓",2021.10.29 14:34
"에스원, 3분기 영업이익 512억…전년동기대비 11%↑",2021.10.29 14:25
"국도화학, 3분기 영업이익 565억원…전년동기대비 485%↑",2021.10.29 14:22
"한라, 2906억 규모 시흥 은행2지구 공동주택 신축공사 수주",2021.10.29 14:16
"삼성엔지니어링, 1조원 규모 EDISON IV 프로젝트 공사 수주",2021.10.29 14:14
"태원물산, 석고사업 부문 영업정지 결정",2021.10.29 14:09
"대보마그네틱, 中 2차전지 업체에 전자석 탈철기 공급",2021.10.29 14:00
"휴먼엔, 태민철강에 25억원 규모 해상고철 납품",2021.10.29 14:00
"테고사이언스, 셀라퓨틱스바이오와 CDMO 계약",2021.10.29 13:59
"테고사이언스, 셀라퓨틱스바이오로부터 세포치료제 CDMO 수주 [주목 e공시]",2021.10.29 12:02
"한국석유공업, 3분기 영업이익 21억원…전년동기대비 55%↓",2021.10.29 11:03
"원바이오젠, 80억원 규모 전환사채 발행 결정",2021.10.29 10:59
"송원산업, 3분기 영업이익 300억원…전년동기대비 89%↑",2021.10.29 10:57
"테고사이언스, 20억 규모로 세포치료제 위탁개발생산계약 체결",2021.10.29 10:38
"DB, 3분기 영업이익 47억…전년동기대비 13%↑",2021.10.29 10:33
"안랩, 3분기 연결 영업이익 57억원…전년比 0.1%↓ [주목 e공시]",2021.10.29 10:12
"SK이노, 3분기 영업이익 6천185억원…윤활유사업 역대 최대 흑자(종합)",2021.10.29 9:52
"SK아이이테크놀로지, 3Q 영업익 416억원…전년동기대비 41%↑",2021.10.29 9:51
"안랩, 3분기 영업이익 57억원…전년동기대비 0.1%↓",2021.10.29 9:48
"SK이노베이션, 3분기 영업이익 6185억원…흑자전환",2021.10.29 9:46
"안랩, 3분기 영업이익 57억원…전년比 0.1%↓",2021.10.29 9:40
SK이노베이션 3분기 영업이익 6천185억원…흑자 전환,2021.10.29 9:33
"아프리카TV, 3분기 영업이익 231억원…전년比 64.3%↑",2021.10.29 9:04
"아프리카TV, 3분기 영업이익 231억원…전년比 64.3%↑ [주목 e공시]",2021.10.29 8:28
"아프리카TV, 3Q 영업이익 231억원…전년동기대비 64%↑",2021.10.29 8:14
"클리오, 본격적 실적 개선은 지금부터 시작-NH",2021.10.29 8:11
[e공시 눈에띄네]코스피-28일,2021.10.29 7:13
[e공시 눈에띄네]코스닥-28일,2021.10.29 7:12
[재송]28일 장마감 후 주요 종목 뉴스,2021.10.29 7:01
삼성重 유증에 삼성전자·생명·전기 등 6개 계열사 참여,2021.10.28 19:53
"SKC, 미국에 반도체 글라스 기판 공장 신설…936억원 투자(종합)",2021.10.28 19:21
28일 장마감 후 주요 종목뉴스,2021.10.28 18:45
"SNK, 마츠바라 켄지 대표이사 신규 선임",2021.10.28 18:28
"거래소 “네오리진, 오는 29일 무상증자 권리락 발생”",2021.10.28 17:52
"쿠팡, 쿠팡페이에서 운영자금 5천억원 단기차입",2021.10.28 17:30
"디지탈옵틱, 120억원 규모 제3자배정 유상증자 결정",2021.10.28 17:28
"디지탈옵틱, 120억원 규모 제3자배정 유증 결정",2021.10.28 17:18
"파크시스템스, 삼성전자에 17.5억원 규모 원자현미경 납품",2021.10.28 17:03
"LX하우시스, 3Q 영업익 111억...전년比 60.2%↓",2021.10.28 16:49
"엘비세미콘, 3Q 영업익 165.2억원… 전년比 63.9%↑",2021.10.28 16:49
"사조대림, 사조에프에스 흡수합병 결정",2021.10.28 16:46
"골프존, 3Q 영업익 371.7억원… 전년比 138.1%↑",2021.10.28 16:30
BNK금융 3분기 누적 당기순이익 7천434억원(종합),2021.10.28 16:24
"가온미디어, 3Q 영업익 73.6억원… 전년比 98%↑",2021.10.28 16:15
"트루윈, 57억원 규모 에이치에스티 지분 취득",2021.10.28 16:15
"에이디칩스, 320억원 규모 중구 신당동 토지 매입",2021.10.28 16:15
"제이브이엠, 3Q 영업익 35.1억원… 전년比 82%↑",2021.10.28 16:15
"대보마그네틱, 에코프로비엠에 15.9억 규모 전자석 탈철기 공급",2021.10.28 16:14
"슈프리마, 3Q 영업익 39.1억원… 전년比 149.2%↑",2021.10.28 16:14
"이오플로우, 1300억원 규모 유상증자 결정",2021.10.28 16:12
"사조대림, 사조에프에스 흡수합병…""경영효율성 향상 예상""",2021.10.28 16:08
"한국항공우주산업, 3분기 영업이익 28억원…작년 대비 87.8%↓",2021.10.28 16:05
"지누스, 3분기 영업익 196억...전년比42.9% 감소",2021.10.28 16:02
"한솔제지, 3분기 영업익 103억...전년比 33.2% 감소",2021.10.28 15:58
"현대글로비스, 3분기 영업익 3149억...전년比 95.2% 증가",2021.10.28 15:54
"DGB금융, 3분기 순이익 1387억원…전년비 49.1% 증가",2021.10.28 15:51
"코드네이처, 총 91억원 규모 태양광발전소 공사 계약 7건 해지",2021.10.28 15:51
지트리비앤티 “지트리홀딩스의 신주발행금지가처분 신청 기각돼”,2021.10.28 15:51
"LG이노텍, 3분기 3천357억원 흑자…작년 동기의 3배로 늘어(종합)",2021.10.28 15:49
"BNK금융지주, 3분기 영업이익 3671억원…작년동기比 91.8%↑",2021.10.28 15:48
